repo_id,app,full_name,description,owner_id,default_branch,language,created_at,updated_at,pushed_at,size,stargazers,subscribers,is_fork,forks_count,open_issues,watchers,has_downloads,has_issues,has_pages,has_wiki,has_projects,git_url,clone_url,last_commit_sha,last_commit_date,last_commit_massage,last_commit_author,tests_count,has_junit,is_maven,classification
6598776,cobertura,christ66/cobertura,Cobertura,1302212,master,Java,2012-11-08T15:56:43Z,2020-10-20T15:35:25Z,2020-10-13T07:55:06Z,28146,24,5,False,260,8,24,True,True,False,True,True,git://github.com/christ66/cobertura.git,https://github.com/christ66/cobertura.git,2f3cc0b5d3cc2b85a488b1f523f418a3d3debda5,2013-09-17T08:27:37Z,Initial commit for Test Method to Line executed.,christ66,49,True,True,0.008556109120813242
4658239,stubby4j,azagniotov/stubby4j,An HTTP stub server for testing application interactions with web services (REST; etc) & external system stubbing for easy testing,989900,master,Java,2012-06-14T01:49:27Z,2020-11-26T02:04:26Z,2020-11-26T02:11:52Z,25263,286,28,False,97,7,286,True,True,False,False,True,git://github.com/azagniotov/stubby4j.git,https://github.com/azagniotov/stubby4j.git,72cbc1aa6b41b182d88a916158932ec344cbd2d5,2020-11-26T02:04:21Z,Fixed project Gradle syntax to be compatible with Gradle 6.x.x (#120),GitHub,31,True,False,0.008521947461574541
1118081,jackson-datatype-hibernate,FasterXML/jackson-datatype-hibernate,Add-on module for Jackson JSON processor which handles Hibernate (http://www.hibernate.org/) datatypes; and specifically aspects of lazy-loading,382692,master,Java,2010-11-28T00:51:50Z,2020-11-15T04:01:54Z,2020-11-15T04:01:51Z,1341,269,28,False,104,30,269,True,True,True,True,True,git://github.com/FasterXML/jackson-datatype-hibernate.git,https://github.com/FasterXML/jackson-datatype-hibernate.git,72b82734eadfb08c56b95f6cc1d8cfc1693cc6be,2020-11-15T04:01:43Z,back to snapshots,Tatu Saloranta,37,True,True,0.00841282456406212
3250009,classloader-leak-prevention,mjiderhamn/classloader-leak-prevention,ClassLoader leak prevention / protection,837073,master,Java,2012-01-23T20:21:49Z,2020-11-18T14:23:55Z,2020-10-12T20:36:19Z,823,313,30,False,76,22,313,True,True,False,True,True,git://github.com/mjiderhamn/classloader-leak-prevention.git,https://github.com/mjiderhamn/classloader-leak-prevention.git,3fce1dd9165c31b0b1505217256f4d64f3def368,2020-01-02T09:11:52Z,Merge pull request #102 from hazendaz/master  Bump Maven wrapper to 0.5.6 / use secure Maven XSDs,GitHub,48,True,True,0.00838760010947926
1307005,thucydides,thucydides-webtests/thucydides,Thucydides is a tool that lets you use WebDriver-based unit or BDD tests to write more flexible and more reusable WebDriver-based tests; and also to generate documentation about your acceptance tests; including a narrative description of test; along with the corresponding screen shots; and also high-level summaries and aggregations of the test results,872466,master,Java,2011-01-29T20:05:45Z,2020-09-29T07:26:20Z,2020-11-16T20:32:07Z,63441,264,63,False,106,22,264,True,True,True,True,True,git://github.com/thucydides-webtests/thucydides.git,https://github.com/thucydides-webtests/thucydides.git,df33ddf05141291da98e56c94237dbca2a3e4caa,2019-10-23T15:57:06Z,Merge pull request #166 from thucydides-webtests/dependabot/maven/thucydides-core/jackson.version-2.10.0  Bump jackson.version from 2.3.4 to 2.10.0 in /thucydides-core,GitHub,93,True,True,0.008378898283554804
820836,xnio,xnio/xnio,XNIO,1971403,3.x,Java,2010-08-06T06:03:15Z,2020-11-25T09:54:02Z,2020-10-28T21:07:42Z,4932,236,25,False,123,10,236,True,False,False,False,True,git://github.com/xnio/xnio.git,https://github.com/xnio/xnio.git,2769e40ff89150fd46b776c05a2d276c0acc6ece,2020-10-28T21:06:59Z,Merge pull request #244 from fl4via/XNIO-381_3.x  [XNIO-381] Close the engine without an attempt of handshake if start …,GitHub,15,True,True,0.008369478342874798
1077753,sqlite-provider,novoda/sqlite-provider,Extended SQLite functionality for Android,74874,master,Java,2010-11-13T17:21:35Z,2020-11-24T11:43:14Z,2018-03-28T16:00:49Z,6867,312,77,False,76,9,312,True,True,True,True,True,git://github.com/novoda/sqlite-provider.git,https://github.com/novoda/sqlite-provider.git,f9f8edf64f95f00511b01beb8e4679277a3ea78a,2018-01-10T12:51:01Z,Use Shields IO for license badge,GitHub,12,True,False,0.008368361940952904
1918497,derby,apache/derby,Mirror of Apache Derby,47359,trunk,Java,2011-06-19T07:00:34Z,2020-11-28T06:27:09Z,2020-06-24T04:35:01Z,84454,239,23,False,121,6,239,True,False,False,False,True,git://github.com/apache/derby.git,https://github.com/apache/derby.git,4253dcf4aa37dc64cf7235d494cd2f00f72e678a,2019-08-18T23:21:51Z,DERBY-7052: Streamline dependencies in the top build script; commit patch submitted by Davide Grandi.  git-svn-id: https://svn.apache.org/repos/asf/db/derby/code/trunk@1865408 13f79535-47bb-0310-9956-ffa450edef68,Richard N. Hillegas,514,True,True,0.008364928286329398
835507,OpenLegislation,nysenate/OpenLegislation,OpenLegislation is a web service that delivers legislative information from the New York State Senate and Assembly to the public in near-real time.  It is used internally to serve up legislative data for nysenate.gov and the Bluebird-CRM.,94091,dev,Java,2010-08-13T10:44:42Z,2020-11-26T04:31:46Z,2020-11-26T09:31:26Z,92197,282,58,False,94,2,282,True,True,False,False,True,git://github.com/nysenate/OpenLegislation.git,https://github.com/nysenate/OpenLegislation.git,0a35d739b9d6768dffd1d73886e2c3e3b45b5b97,2020-11-24T17:17:42Z,Add Assembly member Meeks,Kevin Caseiras,90,True,True,0.008351597944282417
1522176,menagerie,sfines/menagerie,ZooKeeper-based Java Concurrency Libraries,643445,master,Java,2011-03-24T18:37:02Z,2020-09-03T02:28:17Z,2016-01-08T08:04:55Z,584,178,26,False,158,1,178,True,False,False,True,True,git://github.com/sfines/menagerie.git,https://github.com/sfines/menagerie.git,c1e016783b63a0b75daf4a9adefdb5c63fddfd54,2011-05-02T07:11:45Z,POM changes to bring the project in line with what's required for it to be included in the maven central repository. Only thing that is lacking at this point is asking the sonatype folks to give the project a distribution area on the oss.sonatype.com nexus repository.,Steven Fines,12,True,True,0.008343294405524301
1195852,tesb-rt-se,Talend/tesb-rt-se,ESB,459687,master,Java,2010-12-24T17:36:48Z,2020-11-27T17:11:56Z,2020-11-27T17:11:53Z,71342,143,103,False,179,11,143,True,True,False,True,True,git://github.com/Talend/tesb-rt-se.git,https://github.com/Talend/tesb-rt-se.git,7a7bc5381739232355782b0527a06f9f83d4395b,2020-11-27T17:11:51Z,TESB-30972 - Update ESB's org.apache.karaf.shell.cfg,Andreas Mattes,148,True,True,0.008323736409408734
2112231,TerrainControl,MCTCP/TerrainControl,Minecraft Terrain Generator for SpigotMC and Forge,8701877,master,Java,2011-07-27T10:32:11Z,2020-11-20T14:26:04Z,2018-04-21T19:09:33Z,5751,213,34,False,135,80,213,True,True,False,True,False,git://github.com/MCTCP/TerrainControl.git,https://github.com/MCTCP/TerrainControl.git,acaa3e0cdb4fbaca35bc3bf369ebb7782cf7fc7a,2018-04-21T19:09:33Z,Project status,GitHub,19,True,False,0.008300587839515403
5364100,FTBLaunch,Slowpoke101/FTBLaunch,Launcher for the FTB Mod Pack,2126944,master,Java,2012-08-10T02:32:27Z,2020-09-24T15:51:03Z,2020-04-13T17:57:18Z,9004,190,47,False,149,17,190,True,True,False,True,True,git://github.com/Slowpoke101/FTBLaunch.git,https://github.com/Slowpoke101/FTBLaunch.git,6319b553f5bd0fec58e0347225681d735bb60ac4,2020-04-13T17:56:25Z,add migration dialog,Progwml6,8,True,False,0.008293961898280477
3149437,spring-security-kerberos,spring-projects/spring-security-kerberos,None,317776,master,Java,2012-01-10T23:04:04Z,2020-11-27T10:06:34Z,2020-02-19T14:16:16Z,1363,135,31,False,181,65,135,True,True,True,True,True,git://github.com/spring-projects/spring-security-kerberos.git,https://github.com/spring-projects/spring-security-kerberos.git,e0d93f7b680234ee98bab0882f3b3b0c3ea6144c,2019-03-20T15:27:49Z,Merge pull request #141 from spring-operator/polish-urls-xml-master  URL Cleanup,GitHub,9,True,False,0.00823209562332235
5963893,htmlelements,yandex-qatools/htmlelements,Html Elements is a Java framework providing easy-to-use way of interaction with web-page elements in web-page tests.,2365075,master,Java,2012-09-26T09:56:23Z,2020-09-16T20:14:13Z,2020-10-13T06:53:33Z,837,256,57,False,106,30,256,True,True,True,False,True,git://github.com/yandex-qatools/htmlelements.git,https://github.com/yandex-qatools/htmlelements.git,fb10b19c615aa96502bdede509ec9867ea3f2dec,2020-02-09T23:28:24Z,Merge pull request #156 from megaman248/plugins  Fix error with maven-javadoc-plugin on JDK 11+,GitHub,38,True,True,0.008224992935343954
909024,johm,xetorthio/johm,JOhm is a Object-hash mapping library for Java for storing objects in Redis,139687,master,Java,2010-09-14T03:38:35Z,2020-09-08T19:25:40Z,2020-10-13T09:38:10Z,219,281,22,False,90,31,281,True,True,False,True,True,git://github.com/xetorthio/johm.git,https://github.com/xetorthio/johm.git,b63f97ab381c94eb9b7f4a616cf0ee0032664ec9,2011-01-30T20:01:36Z,Patch for Issue #31: Cannot add non-JOhm annotations to @Id field.,Jonathan Leibiusky,8,True,True,0.008207830651507127
3553703,Makelangelo-software,MarginallyClever/Makelangelo-software,Software for plotters - especially the wall-hanging polargraph also called Makelangelo.,3639275,master,Java,2012-02-26T18:03:54Z,2020-11-29T02:27:53Z,2020-11-29T12:39:17Z,83937,225,38,False,122,25,225,True,True,False,True,True,git://github.com/MarginallyClever/Makelangelo-software.git,https://github.com/MarginallyClever/Makelangelo-software.git,d4121fe789d61e200bb932df3dedc75dfc9d9e04,2020-11-28T21:23:14Z,Merge branch 'pr/308',Dan Royer,6,True,True,0.008126726208022643
2515590,perf4j,perf4j/perf4j,Performance Monitoring and Statistics for Java Code,1103351,master,Java,2011-10-04T23:32:18Z,2020-10-30T07:57:34Z,2020-10-13T10:13:40Z,689,275,35,False,91,11,275,True,True,False,True,True,git://github.com/perf4j/perf4j.git,https://github.com/perf4j/perf4j.git,8143b6b2412142ad9327adaa1fb35c50d6a57044,2012-06-13T15:39:28Z,Merge pull request #12 from javabrett/PERFFORJ-61-56  PERFFORJ-61 and PERFFORJ-56,Xu Huisheng,28,True,True,0.008123533921411222
5723215,orika,elaatifi/orika,simpler; better and faster Java bean mapping framework,1386020,master,Java,2012-09-07T22:22:55Z,2020-11-25T09:08:10Z,2020-02-11T05:06:31Z,4188,55,10,False,226,4,55,True,False,True,False,True,git://github.com/elaatifi/orika.git,https://github.com/elaatifi/orika.git,b0a05946f863a35a27ca2b6eb1938da46ef62988,2013-01-10T14:35:48Z,Update README.md,Sidi Mohamed EL AATIFI,11,True,True,0.00809399478901435
367645,goos-code,sf105/goos-code,Source code for the book;  'Growing Object-Oriented Software; Guided by Tests ',141017,master,Java,2009-11-10T15:22:48Z,2020-11-04T06:35:42Z,2009-11-30T12:12:53Z,8762,241,16,False,110,2,241,True,True,False,True,True,git://github.com/sf105/goos-code.git,https://github.com/sf105/goos-code.git,5dff69366dadef4c4bc699fdb19282f53d322cb0,2009-11-30T12:12:46Z,added apache license,Steve Freeman,11,True,False,0.008060949531697543
4953394,mybatis-shards,makersoft/mybatis-shards,基于MyBatis的数据库切分框架，可实现数据的水平切分和垂直切分。,1636922,master,Java,2012-07-09T05:52:02Z,2020-09-01T06:52:28Z,2020-10-13T06:38:41Z,338,192,61,False,140,12,192,True,True,False,True,True,git://github.com/makersoft/mybatis-shards.git,https://github.com/makersoft/mybatis-shards.git,7f8875fa5fbb74449202af40de354c2a98ae6056,2015-08-31T08:35:52Z,deprecated multi-datasource transaction manager; please use spring-data chainedTransactionManager,fengkuok,5,True,True,0.008052247705773088
4112602,SquidLib,yellowstonegames/SquidLib,Useful tools for roguelike; role-playing; strategy; and other grid-based games in Java. Feedback is welcome!,66745535,master,Java,2012-04-23T12:05:49Z,2020-11-27T06:13:38Z,2020-11-27T06:13:35Z,316350,346,37,False,44,16,346,True,True,True,True,True,git://github.com/yellowstonegames/SquidLib.git,https://github.com/yellowstonegames/SquidLib.git,98c38a6dcdc89e1b4c1f750f80a05e5d35b1a37e,2020-11-27T06:13:29Z,Math cleanup; docs. This may change the output of SerpentMapGenerator.,Tommy Ettinger,73,True,True,0.008026226676857548
2946478,JActor,laforge49/JActor,Actors for Java,843450,master,Java,2011-12-09T10:00:49Z,2020-07-16T15:59:27Z,2020-10-12T19:49:39Z,1567,294,39,False,76,1,294,True,True,False,True,True,git://github.com/laforge49/JActor.git,https://github.com/laforge49/JActor.git,204739967b68f50c7b4fb6d0d1ad87f6d2ce0853,2013-04-02T07:40:47Z,added async JAIterator test,Bill La Forge,49,True,True,0.00802207490747849
3728381,nfctools,grundid/nfctools,nfctools library for Java,966082,master,Java,2012-03-15T13:19:08Z,2020-11-26T17:19:26Z,2014-08-22T13:50:28Z,1751,267,36,False,91,11,267,True,True,False,True,True,git://github.com/grundid/nfctools.git,https://github.com/grundid/nfctools.git,c84b016b36571f9f4261a3a0f312402c3c381d6c,2014-08-22T13:50:25Z,updated url,Adrian Stabiszewski,42,True,True,0.007969628573200372
2185934,JCloisterZone,farin/JCloisterZone,Java implementation of Carcassonne board game,533295,master,Java,2011-08-10T15:36:54Z,2020-11-25T19:59:33Z,2020-11-20T22:47:21Z,113404,253,19,False,99,63,253,True,True,False,True,True,git://github.com/farin/JCloisterZone.git,https://github.com/farin/JCloisterZone.git,32835bac0396cbbbcecf440871e8106380e35437,2020-11-20T22:46:56Z,Trigger double turn even if builder was eaten by dragon,Roman Krejcik,6,True,True,0.007949352462329251
1720134,geoserver-manager,geosolutions-it/geoserver-manager,Java client library for GeoServer,775710,master,Java,2011-05-08T21:57:00Z,2020-11-28T01:48:06Z,2020-10-13T09:58:55Z,1914,159,46,False,157,65,159,True,True,False,True,True,git://github.com/geosolutions-it/geoserver-manager.git,https://github.com/geosolutions-it/geoserver-manager.git,d518e9e5a4dc8a13ce8b47462225c7051570a07d,2019-05-03T08:57:16Z,Merge pull request #191 from chrismayer/ml-link  Correct link to user-mailing-list in README,GitHub,48,True,True,0.007946636922461298
2185113,PixelController,neophob/PixelController,(LED) Matrix Control Software; supports various Hardware; Keywords: LED Matrix; OSC; Realtime; VJ; Arduino; Teensy; RPI,837347,master,Java,2011-08-10T13:01:07Z,2020-11-11T01:47:12Z,2020-10-12T19:33:52Z,31522,257,49,False,95,20,257,True,True,False,True,True,git://github.com/neophob/PixelController.git,https://github.com/neophob/PixelController.git,94b02e5597e761dd8b22a5f8e2468408c2674f7e,2016-07-08T07:55:46Z,Merge pull request #98 from jacksonic/patch-1  Close a security hole!,GitHub,30,True,True,0.007901776012185743
4544982,sonar-php,SonarSource/sonar-php,:elephant: SonarPHP: PHP static analyzer for SonarQube & SonarLint,545988,master,Java,2012-06-04T08:36:12Z,2020-11-29T09:18:31Z,2020-11-26T07:59:46Z,15710,278,38,False,82,0,278,True,False,False,False,True,git://github.com/SonarSource/sonar-php.git,https://github.com/SonarSource/sonar-php.git,305515faa80c1572df85b0a9625cab8c83fbd96f,2020-11-26T07:59:44Z,Update orchestrator to version 3.34.0.2692,GitHub,524,True,True,0.00790105789743019
212343,commons-cli,apache/commons-cli,Mirror of Apache Commons CLI,47359,master,Java,2009-05-28T08:00:15Z,2020-11-26T07:42:51Z,2020-11-24T05:59:51Z,2709,197,45,False,132,12,197,True,False,False,False,True,git://github.com/apache/commons-cli.git,https://github.com/apache/commons-cli.git,e5fb78e2fa5e8d839fb85c337af9ec28b9427b59,2020-11-21T16:32:20Z,Bump actions/checkout from v2.3.2 to v2.3.4 #53. Bump actions/setup-java from v1.4.2 to v1.4.3 #50.,Gary Gregory,28,True,True,0.007899380299907003
8397181,latexdraw,latexdraw/latexdraw,A vector drawing editor for LaTeX (JavaFX).,44065692,master,Java,2013-02-24T21:35:52Z,2020-11-30T00:41:39Z,2020-11-29T21:57:39Z,34638,323,24,False,54,9,323,True,True,False,True,False,git://github.com/latexdraw/latexdraw.git,https://github.com/latexdraw/latexdraw.git,5594fd17d819873195a17b7f941be5d83fb4d512,2020-11-29T21:57:33Z,update(lib): update to use the latest interacto version,arnobl,331,True,True,0.007895071611373688
8236056,mini2Dx,mini2Dx/mini2Dx,A high-level cross-platform 2D game development API,8337687,master,Java,2013-02-16T13:27:08Z,2020-11-30T20:34:27Z,2020-11-27T12:25:03Z,91246,349,36,False,37,27,349,True,True,False,True,False,git://github.com/mini2Dx/mini2Dx.git,https://github.com/mini2Dx/mini2Dx.git,055f0e361f66a7c7a632499188bb141c845866c5,2020-11-27T12:24:10Z,Tagging 2.0.0-alpha.37,Thomas Cashman,182,True,False,0.007866015215000983
7355102,rest-java,iainporter/rest-java,Building rest services in Java with Spring and Jersey,671051,master,Java,2012-12-28T14:08:55Z,2020-11-23T14:03:19Z,2020-10-16T08:00:21Z,494,187,26,False,137,5,187,True,True,False,True,True,git://github.com/iainporter/rest-java.git,https://github.com/iainporter/rest-java.git,30a904561b856584830ac47b2a348d7de933bd1e,2020-10-16T08:00:17Z,Merge pull request #15 from prashasti1299/master  Update README.md,GitHub,17,True,False,0.007862660019954606
1889544,griffon,griffon/griffon,Next generation desktop application development platform for the JVM,847129,development,Java,2011-06-13T15:58:14Z,2020-11-09T11:28:14Z,2020-10-31T15:58:27Z,818599,279,30,False,80,19,279,True,True,True,False,True,git://github.com/griffon/griffon.git,https://github.com/griffon/griffon.git,4515a5927ef68a92894c7606cfafe58166f204ad,2020-10-31T15:58:14Z,Update build settings,Andres Almiray,81,True,True,0.007858031503832078
6356895,nv-i18n,TakahikoKawasaki/nv-i18n,Package to support internationalization; containing ISO 3166-1 country code enum; ISO 639-1 language code enum; etc.,1641166,master,Java,2012-10-23T17:33:53Z,2020-10-28T10:29:59Z,2020-10-27T13:26:26Z,1972,284,19,False,76,26,284,True,True,True,True,True,git://github.com/TakahikoKawasaki/nv-i18n.git,https://github.com/TakahikoKawasaki/nv-i18n.git,780fe55f98a17b6b213b0d42e42797f4cbb59e37,2019-10-29T15:33:55Z,[maven-release-plugin] prepare for next development iteration,Takahiko Kawasaki,6,True,True,0.007829693222214927
206350,cayenne,apache/cayenne,Mirror of Apache Cayenne,47359,master,Java,2009-05-21T01:05:37Z,2020-11-23T15:46:36Z,2020-11-26T07:14:55Z,88826,241,27,False,101,30,241,True,False,False,False,True,git://github.com/apache/cayenne.git,https://github.com/apache/cayenne.git,5209b9f533ab5f2ac97d31eeb3d1dd2c4dbd64d8,2020-11-23T15:46:12Z,- Fix prefetch of the entity with lazy attributes - Enable tests for that,Nikita Timofeev,437,True,True,0.007780759002137443
1163431,android-emulator-plugin,jenkinsci/android-emulator-plugin,Android Emulator plugin for Jenkins,107424,master,Java,2010-12-13T05:25:46Z,2020-10-24T10:45:05Z,2020-10-26T22:29:43Z,1217,188,139,False,133,3,188,False,False,True,False,True,git://github.com/jenkinsci/android-emulator-plugin.git,https://github.com/jenkinsci/android-emulator-plugin.git,1c507cea9f6cde5daba4c549fedb4494b4761843,2020-09-01T07:08:40Z,[maven-release-plugin] prepare for next development iteration,Nikolas Falco,7,True,True,0.007757369064232029
